crop,temp,humid,moisture,cropage,texture,water
areca,34,0,60,B,sand,34
areca,34,0,70,B,sand,32
areca,34,0,80,B,sand,30
areca,34,0,90,B,sand,28
areca,34,10,0,B,sand,45
areca,34,10,10,B,sand,43
areca,34,10,20,B,sand,41
areca,34,10,30,B,sand,39
areca,34,10,40,B,sand,37
areca,34,10,50,B,sand,35
areca,34,10,60,B,sand,33
areca,34,10,70,B,sand,31
areca,34,10,80,B,sand,29
areca,34,10,90,B,sand,27
areca,34,20,0,B,sand,44
areca,34,20,10,B,sand,42
areca,34,20,20,B,sand,40
areca,34,20,30,B,sand,38
areca,34,20,40,B,sand,36
areca,34,20,50,B,sand,34
areca,34,20,60,B,sand,32
areca,34,20,70,B,sand,30
areca,34,20,80,B,sand,28
areca,34,20,90,B,sand,26
areca,34,30,0,B,sand,43
areca,34,30,10,B,sand,41
areca,34,30,20,B,sand,39
areca,34,30,30,B,sand,37
areca,34,30,40,B,sand,35
areca,34,30,50,B,sand,33
areca,34,30,60,B,sand,31
areca,34,30,70,B,sand,29
areca,34,30,80,B,sand,27
areca,34,30,90,B,sand,25
areca,34,40,0,B,sand,42
areca,34,40,10,B,sand,40
areca,34,40,20,B,sand,38
areca,34,40,30,B,sand,36
areca,34,40,40,B,sand,34
areca,34,40,50,B,sand,32
areca,34,40,60,B,sand,30
areca,34,40,70,B,sand,28
areca,34,40,80,B,sand,26
areca,34,40,90,B,sand,24
areca,34,50,0,B,sand,41
areca,34,50,10,B,sand,39
areca,34,50,20,B,sand,37
areca,34,50,30,B,sand,35
areca,34,50,40,B,sand,33
areca,34,50,50,B,sand,31
areca,34,50,60,B,sand,29
areca,34,50,70,B,sand,27
areca,34,50,80,B,sand,25
areca,34,50,90,B,sand,23
areca,34,60,0,B,sand,40
areca,34,60,10,B,sand,38
areca,34,60,20,B,sand,36
areca,34,60,30,B,sand,34
areca,34,60,40,B,sand,32
areca,34,60,50,B,sand,30
areca,34,60,60,B,sand,28
areca,34,60,70,B,sand,26
areca,34,60,80,B,sand,24
areca,34,60,90,B,sand,22
areca,34,70,0,B,sand,39
areca,34,70,10,B,sand,37
areca,34,70,20,B,sand,35
areca,34,70,30,B,sand,33
areca,34,70,40,B,sand,31
areca,34,70,50,B,sand,29
areca,34,70,60,B,sand,27
areca,34,70,70,B,sand,25
areca,34,70,80,B,sand,23
areca,34,70,90,B,sand,21
areca,34,80,0,B,sand,38
areca,34,80,10,B,sand,36
areca,34,80,20,B,sand,34
areca,34,80,30,B,sand,32
areca,34,80,40,B,sand,30
areca,34,80,50,B,sand,28
areca,34,80,60,B,sand,26
areca,34,80,70,B,sand,24
areca,34,80,80,B,sand,22
areca,34,80,90,B,sand,20
areca,34,90,0,B,sand,37
areca,34,90,10,B,sand,35
areca,34,90,20,B,sand,33
areca,34,90,30,B,sand,31
areca,34,90,40,B,sand,29
areca,34,90,50,B,sand,27
areca,34,90,60,B,sand,25
areca,34,90,70,B,sand,23
areca,34,90,80,B,sand,21
areca,34,90,90,B,sand,19
areca,35,0,0,B,sand,47
areca,35,0,10,B,sand,45
areca,35,0,20,B,sand,43
areca,35,0,30,B,sand,41
areca,35,0,40,B,sand,39
areca,35,0,50,B,sand,37
areca,35,0,60,B,sand,35
areca,35,0,70,B,sand,33
areca,35,0,80,B,sand,31
areca,35,0,90,B,sand,29
areca,35,10,0,B,sand,46
areca,35,10,10,B,sand,44
areca,35,10,20,B,sand,42
areca,35,10,30,B,sand,40
areca,35,10,40,B,sand,38
areca,35,10,50,B,sand,36
areca,35,10,60,B,sand,34
areca,35,10,70,B,sand,32
areca,35,10,80,B,sand,30
areca,35,10,90,B,sand,28
areca,35,20,0,B,sand,45
areca,35,20,10,B,sand,43
areca,35,20,20,B,sand,41
areca,35,20,30,B,sand,39
areca,35,20,40,B,sand,37
areca,35,20,50,B,sand,35
areca,35,20,60,B,sand,33
areca,35,20,70,B,sand,31
areca,35,20,80,B,sand,29
areca,35,20,90,B,sand,27
areca,35,30,0,B,sand,44
areca,35,30,10,B,sand,42
areca,35,30,20,B,sand,40
areca,35,30,30,B,sand,38
areca,35,30,40,B,sand,36
areca,35,30,50,B,sand,34
areca,35,30,60,B,sand,32
areca,35,30,70,B,sand,30
areca,35,30,80,B,sand,28
areca,35,30,90,B,sand,26
areca,35,40,0,B,sand,43
areca,35,40,10,B,sand,41
areca,35,40,20,B,sand,39
areca,35,40,30,B,sand,37
areca,35,40,40,B,sand,35
areca,35,40,50,B,sand,33
areca,35,40,60,B,sand,31
areca,35,40,70,B,sand,29
areca,35,40,80,B,sand,27
areca,35,40,90,B,sand,25
areca,35,50,0,B,sand,42
areca,35,50,10,B,sand,40
areca,35,50,20,B,sand,38
areca,35,50,30,B,sand,36
areca,35,50,40,B,sand,34
areca,35,50,50,B,sand,32
areca,35,50,60,B,sand,30
areca,35,50,70,B,sand,28
areca,35,50,80,B,sand,26
areca,35,50,90,B,sand,24
areca,35,60,0,B,sand,41
areca,35,60,10,B,sand,39
areca,35,60,20,B,sand,37
areca,35,60,30,B,sand,35
areca,35,60,40,B,sand,33
areca,35,60,50,B,sand,31
areca,35,60,60,B,sand,29
areca,35,60,70,B,sand,27
areca,35,60,80,B,sand,25
areca,35,60,90,B,sand,23
areca,35,70,0,B,sand,40
areca,35,70,10,B,sand,38
areca,35,70,20,B,sand,36
areca,35,70,30,B,sand,34
areca,35,70,40,B,sand,32
areca,35,70,50,B,sand,30
areca,35,70,60,B,sand,28
areca,35,70,70,B,sand,26
areca,35,70,80,B,sand,24
areca,35,70,90,B,sand,22
areca,35,80,0,B,sand,39
areca,35,80,10,B,sand,37
areca,35,80,20,B,sand,35
areca,35,80,30,B,sand,33
areca,35,80,40,B,sand,31
areca,35,80,50,B,sand,29
areca,35,80,60,B,sand,27
areca,35,80,70,B,sand,25
areca,35,80,80,B,sand,23
areca,35,80,90,B,sand,21
areca,35,90,0,B,sand,38
areca,35,90,10,B,sand,36
areca,35,90,20,B,sand,34
areca,35,90,30,B,sand,32
areca,35,90,40,B,sand,30
areca,35,90,50,B,sand,28
areca,35,90,60,B,sand,26
areca,35,90,70,B,sand,24
areca,35,90,80,B,sand,22
areca,35,90,90,B,sand,20
areca,36,0,0,B,sand,48
areca,36,0,10,B,sand,46
areca,36,0,20,B,sand,44
areca,36,0,30,B,sand,42
areca,36,0,40,B,sand,40
areca,36,0,50,B,sand,38
areca,36,0,60,B,sand,36
areca,36,0,70,B,sand,34
areca,36,0,80,B,sand,32
areca,36,0,90,B,sand,30
areca,36,10,0,B,sand,47
areca,36,10,10,B,sand,45
areca,36,10,20,B,sand,43
areca,36,10,30,B,sand,41
areca,36,10,40,B,sand,39
areca,36,10,50,B,sand,37
areca,36,10,60,B,sand,35
areca,36,10,70,B,sand,33
areca,36,10,80,B,sand,31
areca,36,10,90,B,sand,29
areca,36,20,0,B,sand,46
areca,36,20,10,B,sand,44
areca,36,20,20,B,sand,42
areca,36,20,30,B,sand,40
areca,36,20,40,B,sand,38
areca,36,20,50,B,sand,36
areca,36,20,60,B,sand,34
areca,36,20,70,B,sand,32
areca,36,20,80,B,sand,30
areca,36,20,90,B,sand,28
areca,36,30,0,B,sand,45
areca,36,30,10,B,sand,43
areca,36,30,20,B,sand,41
areca,36,30,30,B,sand,39
areca,36,30,40,B,sand,37
areca,36,30,50,B,sand,35
areca,36,30,60,B,sand,33
areca,36,30,70,B,sand,31
areca,36,30,80,B,sand,29
areca,36,30,90,B,sand,27
areca,36,40,0,B,sand,44
areca,36,40,10,B,sand,42
areca,36,40,20,B,sand,40
areca,36,40,30,B,sand,38
areca,36,40,40,B,sand,36
areca,36,40,50,B,sand,34
areca,36,40,60,B,sand,32
areca,36,40,70,B,sand,30
areca,36,40,80,B,sand,28
areca,36,40,90,B,sand,26
areca,36,50,0,B,sand,43
areca,36,50,10,B,sand,41
areca,36,50,20,B,sand,39
areca,36,50,30,B,sand,37
areca,36,50,40,B,sand,35
areca,36,50,50,B,sand,33
areca,36,50,60,B,sand,31
areca,36,50,70,B,sand,29
areca,36,50,80,B,sand,27
areca,36,50,90,B,sand,25
areca,36,60,0,B,sand,42
areca,36,60,10,B,sand,40
areca,36,60,20,B,sand,38
areca,36,60,30,B,sand,36
areca,36,60,40,B,sand,34
areca,36,60,50,B,sand,32
areca,36,60,60,B,sand,30
areca,36,60,70,B,sand,28
areca,36,60,80,B,sand,26
areca,36,60,90,B,sand,24
areca,36,70,0,B,sand,41
areca,36,70,10,B,sand,39
areca,36,70,20,B,sand,37
areca,36,70,30,B,sand,35
areca,36,70,40,B,sand,33
areca,36,70,50,B,sand,31
areca,36,70,60,B,sand,29
areca,36,70,70,B,sand,27
areca,36,70,80,B,sand,25
areca,36,70,90,B,sand,23
areca,36,80,0,B,sand,40
areca,36,80,10,B,sand,38
areca,36,80,20,B,sand,36
areca,36,80,30,B,sand,34
areca,36,80,40,B,sand,32
areca,36,80,50,B,sand,30
areca,36,80,60,B,sand,28
areca,36,80,70,B,sand,26
areca,36,80,80,B,sand,24
areca,36,80,90,B,sand,22
areca,36,90,0,B,sand,39
areca,36,90,10,B,sand,37
areca,36,90,20,B,sand,35
areca,36,90,30,B,sand,33
areca,36,90,40,B,sand,31
areca,36,90,50,B,sand,29
areca,36,90,60,B,sand,27
areca,36,90,70,B,sand,25
areca,36,90,80,B,sand,23
areca,36,90,90,B,sand,21
areca,37,0,0,B,sand,50
areca,37,0,10,B,sand,48
areca,37,0,20,B,sand,46
areca,37,0,30,B,sand,44
areca,37,0,40,B,sand,42
areca,37,0,50,B,sand,40
areca,37,0,60,B,sand,38
areca,37,0,70,B,sand,36
areca,37,0,80,B,sand,34
areca,37,0,90,B,sand,32
areca,37,10,0,B,sand,49
areca,37,10,10,B,sand,47
areca,37,10,20,B,sand,45
areca,37,10,30,B,sand,43
areca,37,10,40,B,sand,41
areca,37,10,50,B,sand,39
areca,37,10,60,B,sand,37
areca,37,10,70,B,sand,35
areca,37,10,80,B,sand,33
areca,37,10,90,B,sand,31
areca,37,20,0,B,sand,48
areca,37,20,10,B,sand,46
areca,37,20,20,B,sand,44
areca,37,20,30,B,sand,42
areca,37,20,40,B,sand,40
areca,37,20,50,B,sand,38
areca,37,20,60,B,sand,36
areca,37,20,70,B,sand,34
areca,37,20,80,B,sand,32
areca,37,20,90,B,sand,30
areca,37,30,0,B,sand,47
areca,37,30,10,B,sand,45
areca,37,30,20,B,sand,43
areca,37,30,30,B,sand,41
areca,37,30,40,B,sand,39
areca,37,30,50,B,sand,37
areca,37,30,60,B,sand,35
areca,37,30,70,B,sand,33
areca,37,30,80,B,sand,31
areca,37,30,90,B,sand,29
areca,37,40,0,B,sand,46
areca,37,40,10,B,sand,44
areca,37,40,20,B,sand,42
areca,37,40,30,B,sand,40
areca,37,40,40,B,sand,38
areca,37,40,50,B,sand,36
areca,37,40,60,B,sand,34
areca,37,40,70,B,sand,32
areca,37,40,80,B,sand,30
areca,37,40,90,B,sand,28
areca,37,50,0,B,sand,45
areca,37,50,10,B,sand,43
areca,37,50,20,B,sand,41
areca,37,50,30,B,sand,39
areca,37,50,40,B,sand,37
areca,37,50,50,B,sand,35
areca,37,50,60,B,sand,33
areca,37,50,70,B,sand,31
areca,37,50,80,B,sand,29
areca,37,50,90,B,sand,27
areca,37,60,0,B,sand,44
areca,37,60,10,B,sand,42
areca,37,60,20,B,sand,40
areca,37,60,30,B,sand,38
areca,37,60,40,B,sand,36
areca,37,60,50,B,sand,34
areca,37,60,60,B,sand,32
areca,37,60,70,B,sand,30
areca,37,60,80,B,sand,28
areca,37,60,90,B,sand,26
areca,37,70,0,B,sand,43
areca,37,70,10,B,sand,41
areca,37,70,20,B,sand,39
areca,37,70,30,B,sand,37
areca,37,70,40,B,sand,35
areca,37,70,50,B,sand,33
areca,37,70,60,B,sand,31
areca,37,70,70,B,sand,29
areca,37,70,80,B,sand,27
areca,37,70,90,B,sand,25
areca,37,80,0,B,sand,42
areca,37,80,10,B,sand,40
areca,37,80,20,B,sand,38
areca,37,80,30,B,sand,36
areca,37,80,40,B,sand,34
areca,37,80,50,B,sand,32
areca,37,80,60,B,sand,30
areca,37,80,70,B,sand,28
areca,37,80,80,B,sand,26
areca,37,80,90,B,sand,24
areca,37,90,0,B,sand,41
areca,37,90,10,B,sand,39
areca,37,90,20,B,sand,37
areca,37,90,30,B,sand,35
areca,37,90,40,B,sand,33
areca,37,90,50,B,sand,31
areca,37,90,60,B,sand,29
areca,37,90,70,B,sand,27
areca,37,90,80,B,sand,25
areca,37,90,90,B,sand,23
areca,38,0,0,B,sand,51
areca,38,0,10,B,sand,49
areca,38,0,20,B,sand,47
areca,38,0,30,B,sand,45
areca,38,0,40,B,sand,43
areca,38,0,50,B,sand,41
areca,38,0,60,B,sand,39
areca,38,0,70,B,sand,37
areca,38,0,80,B,sand,35
areca,38,0,90,B,sand,33
areca,38,10,0,B,sand,50
areca,38,10,10,B,sand,48
areca,38,10,20,B,sand,46
areca,38,10,30,B,sand,44
areca,38,10,40,B,sand,42
areca,38,10,50,B,sand,40
areca,38,10,60,B,sand,38
areca,38,10,70,B,sand,36
areca,38,10,80,B,sand,34
areca,38,10,90,B,sand,32
areca,38,20,0,B,sand,49
areca,38,20,10,B,sand,47
areca,38,20,20,B,sand,45
areca,38,20,30,B,sand,43
areca,38,20,40,B,sand,41
areca,38,20,50,B,sand,39
areca,38,20,60,B,sand,37
areca,38,20,70,B,sand,35
areca,38,20,80,B,sand,33
areca,38,20,90,B,sand,31
areca,38,30,0,B,sand,48
areca,38,30,10,B,sand,46
areca,38,30,20,B,sand,44
areca,38,30,30,B,sand,42
areca,38,30,40,B,sand,40
areca,38,30,50,B,sand,38
areca,38,30,60,B,sand,36
areca,38,30,70,B,sand,34
areca,38,30,80,B,sand,32
areca,38,30,90,B,sand,30
areca,38,40,0,B,sand,47
areca,38,40,10,B,sand,45
areca,38,40,20,B,sand,43
areca,38,40,30,B,sand,41
areca,38,40,40,B,sand,39
areca,38,40,50,B,sand,37
areca,38,40,60,B,sand,35
areca,38,40,70,B,sand,33
areca,38,40,80,B,sand,31
areca,38,40,90,B,sand,29
areca,38,50,0,B,sand,46
areca,38,50,10,B,sand,44
areca,38,50,20,B,sand,42
areca,38,50,30,B,sand,40
areca,38,50,40,B,sand,38
areca,38,50,50,B,sand,36
areca,38,50,60,B,sand,34
areca,38,50,70,B,sand,32
areca,38,50,80,B,sand,30
areca,38,50,90,B,sand,28
areca,38,60,0,B,sand,45
areca,38,60,10,B,sand,43
areca,38,60,20,B,sand,41
areca,38,60,30,B,sand,39
areca,38,60,40,B,sand,37
areca,38,60,50,B,sand,35
areca,38,60,60,B,sand,33
areca,38,60,70,B,sand,31
areca,38,60,80,B,sand,29
areca,38,60,90,B,sand,27
areca,38,70,0,B,sand,44
areca,38,70,10,B,sand,42
areca,38,70,20,B,sand,40
areca,38,70,30,B,sand,38
areca,38,70,40,B,sand,36
areca,38,70,50,B,sand,34
areca,38,70,60,B,sand,32
areca,38,70,70,B,sand,30
areca,38,70,80,B,sand,28
areca,38,70,90,B,sand,26
areca,38,80,0,B,sand,43
areca,38,80,10,B,sand,41
areca,38,80,20,B,sand,39
areca,38,80,30,B,sand,37
areca,38,80,40,B,sand,35
areca,38,80,50,B,sand,33
areca,38,80,60,B,sand,31
areca,38,80,70,B,sand,29
areca,38,80,80,B,sand,27
areca,38,80,90,B,sand,25
areca,38,90,0,B,sand,42
areca,38,90,10,B,sand,40
areca,38,90,20,B,sand,38
areca,38,90,30,B,sand,36
areca,38,90,40,B,sand,34
areca,38,90,50,B,sand,32
areca,38,90,60,B,sand,30
areca,38,90,70,B,sand,28
areca,38,90,80,B,sand,26
areca,38,90,90,B,sand,24
areca,39,0,0,B,sand,53
areca,39,0,10,B,sand,51
areca,39,0,20,B,sand,49
areca,39,0,30,B,sand,47
areca,39,0,40,B,sand,45
areca,39,0,50,B,sand,43
areca,39,0,60,B,sand,41
areca,39,0,70,B,sand,39
areca,39,0,80,B,sand,37
areca,39,0,90,B,sand,35
areca,39,10,0,B,sand,52
areca,39,10,10,B,sand,50
areca,39,10,20,B,sand,48
areca,39,10,30,B,sand,46
areca,39,10,40,B,sand,44
areca,39,10,50,B,sand,42
areca,39,10,60,B,sand,40
areca,39,10,70,B,sand,38
areca,39,10,80,B,sand,36
areca,39,10,90,B,sand,34
areca,39,20,0,B,sand,51
areca,39,20,10,B,sand,49
areca,39,20,20,B,sand,47
areca,39,20,30,B,sand,45
areca,39,20,40,B,sand,43
areca,39,20,50,B,sand,41
areca,39,20,60,B,sand,39
areca,39,20,70,B,sand,37
areca,39,20,80,B,sand,35
areca,39,20,90,B,sand,33
areca,39,30,0,B,sand,50
areca,39,30,10,B,sand,48
areca,39,30,20,B,sand,46
areca,39,30,30,B,sand,44
areca,39,30,40,B,sand,42
areca,39,30,50,B,sand,40
areca,39,30,60,B,sand,38
areca,39,30,70,B,sand,36
areca,39,30,80,B,sand,34
areca,39,30,90,B,sand,32
areca,39,40,0,B,sand,49
areca,39,40,10,B,sand,47
areca,39,40,20,B,sand,45
areca,39,40,30,B,sand,43
areca,39,40,40,B,sand,41
areca,39,40,50,B,sand,39
areca,39,40,60,B,sand,37
areca,39,40,70,B,sand,35
areca,39,40,80,B,sand,33
areca,39,40,90,B,sand,31
areca,39,50,0,B,sand,48
areca,39,50,10,B,sand,46
areca,39,50,20,B,sand,44
areca,39,50,30,B,sand,42
areca,39,50,40,B,sand,40
areca,39,50,50,B,sand,38
areca,39,50,60,B,sand,36
areca,39,50,70,B,sand,34
areca,39,50,80,B,sand,32
areca,39,50,90,B,sand,30
areca,39,60,0,B,sand,47
areca,39,60,10,B,sand,45
areca,39,60,20,B,sand,43
areca,39,60,30,B,sand,41
areca,39,60,40,B,sand,39
areca,39,60,50,B,sand,37
areca,39,60,60,B,sand,35
areca,39,60,70,B,sand,33
areca,39,60,80,B,sand,31
areca,39,60,90,B,sand,29
areca,39,70,0,B,sand,46
areca,39,70,10,B,sand,44
areca,39,70,20,B,sand,42
areca,39,70,30,B,sand,40
areca,39,70,40,B,sand,38
areca,39,70,50,B,sand,36
areca,39,70,60,B,sand,34
areca,39,70,70,B,sand,32
areca,39,70,80,B,sand,30
areca,39,70,90,B,sand,28
areca,39,80,0,B,sand,45
areca,39,80,10,B,sand,43
areca,39,80,20,B,sand,41
areca,39,80,30,B,sand,39
areca,39,80,40,B,sand,37
areca,39,80,50,B,sand,35
areca,39,80,60,B,sand,33
areca,39,80,70,B,sand,31
areca,39,80,80,B,sand,29
areca,39,80,90,B,sand,27
areca,39,90,0,B,sand,44
areca,39,90,10,B,sand,42
areca,39,90,20,B,sand,40
areca,39,90,30,B,sand,38
areca,39,90,40,B,sand,36
areca,39,90,50,B,sand,34
areca,39,90,60,B,sand,32
areca,39,90,70,B,sand,30
areca,39,90,80,B,sand,28
areca,39,90,90,B,sand,26
areca,40,0,0,B,sand,54
areca,40,0,10,B,sand,52
areca,40,0,20,B,sand,50
areca,40,0,30,B,sand,48
areca,40,0,40,B,sand,46
areca,40,0,50,B,sand,44
areca,40,0,60,B,sand,42
areca,40,0,70,B,sand,40
areca,40,0,80,B,sand,38
areca,40,0,90,B,sand,36
areca,40,10,0,B,sand,53
areca,40,10,10,B,sand,51
areca,40,10,20,B,sand,49
areca,40,10,30,B,sand,47
areca,40,10,40,B,sand,45
areca,40,10,50,B,sand,43
areca,40,10,60,B,sand,41
areca,40,10,70,B,sand,39
areca,40,10,80,B,sand,37
areca,40,10,90,B,sand,35
areca,40,20,0,B,sand,52
areca,40,20,10,B,sand,50
areca,40,20,20,B,sand,48
areca,40,20,30,B,sand,46
areca,40,20,40,B,sand,44
areca,40,20,50,B,sand,42
areca,40,20,60,B,sand,40
areca,40,20,70,B,sand,38
areca,40,20,80,B,sand,36
areca,40,20,90,B,sand,34
areca,40,30,0,B,sand,51
areca,40,30,10,B,sand,49
areca,40,30,20,B,sand,47
areca,40,30,30,B,sand,45
areca,40,30,40,B,sand,43
areca,40,30,50,B,sand,41
areca,40,30,60,B,sand,39
areca,40,30,70,B,sand,37
areca,40,30,80,B,sand,35
areca,40,30,90,B,sand,33
areca,40,40,0,B,sand,50
areca,40,40,10,B,sand,48
areca,40,40,20,B,sand,46
areca,40,40,30,B,sand,44
areca,40,40,40,B,sand,42
areca,40,40,50,B,sand,40
areca,40,40,60,B,sand,38
areca,40,40,70,B,sand,36
areca,40,40,80,B,sand,34
areca,40,40,90,B,sand,32
areca,40,50,0,B,sand,49
areca,40,50,10,B,sand,47
areca,40,50,20,B,sand,45
areca,40,50,30,B,sand,43
areca,40,50,40,B,sand,41
areca,40,50,50,B,sand,39
areca,40,50,60,B,sand,37
areca,40,50,70,B,sand,35
areca,40,50,80,B,sand,33
areca,40,50,90,B,sand,31
areca,40,60,0,B,sand,48
areca,40,60,10,B,sand,46
areca,40,60,20,B,sand,44
areca,40,60,30,B,sand,42
areca,40,60,40,B,sand,40
areca,40,60,50,B,sand,38
areca,40,60,60,B,sand,36
areca,40,60,70,B,sand,34
areca,40,60,80,B,sand,32
areca,40,60,90,B,sand,30
areca,40,70,0,B,sand,47
areca,40,70,10,B,sand,45
areca,40,70,20,B,sand,43
areca,40,70,30,B,sand,41
areca,40,70,40,B,sand,39
areca,40,70,50,B,sand,37
areca,40,70,60,B,sand,35
areca,40,70,70,B,sand,33
areca,40,70,80,B,sand,31
areca,40,70,90,B,sand,29
areca,40,80,0,B,sand,46
areca,40,80,10,B,sand,44
areca,40,80,20,B,sand,42
areca,40,80,30,B,sand,40
areca,40,80,40,B,sand,38
areca,40,80,50,B,sand,36
areca,40,80,60,B,sand,34
areca,40,80,70,B,sand,32
areca,40,80,80,B,sand,30
areca,40,80,90,B,sand,28
areca,40,90,0,B,sand,45
areca,40,90,10,B,sand,43
areca,40,90,20,B,sand,41
areca,40,90,30,B,sand,39
areca,40,90,40,B,sand,37
areca,40,90,50,B,sand,35
areca,40,90,60,B,sand,33
areca,40,90,70,B,sand,31
areca,40,90,80,B,sand,29
areca,40,90,90,B,sand,27
areca,10,0,0,C,sand,22
areca,10,0,10,C,sand,20
areca,10,0,20,C,sand,18
areca,10,0,30,C,sand,16
areca,10,0,40,C,sand,14
areca,10,0,50,C,sand,12
areca,10,0,60,C,sand,10
areca,10,0,70,C,sand,8
areca,10,0,80,C,sand,6
areca,10,0,90,C,sand,4
areca,10,10,0,C,sand,21
areca,10,10,10,C,sand,19
areca,10,10,20,C,sand,17
areca,10,10,30,C,sand,15
areca,10,10,40,C,sand,13
areca,10,10,50,C,sand,11
areca,10,10,60,C,sand,9
areca,10,10,70,C,sand,7
areca,10,10,80,C,sand,5
areca,10,10,90,C,sand,3
areca,10,20,0,C,sand,20
areca,10,20,10,C,sand,18
areca,10,20,20,C,sand,16
areca,10,20,30,C,sand,14
areca,10,20,40,C,sand,12
areca,10,20,50,C,sand,10
areca,10,20,60,C,sand,8
areca,10,20,70,C,sand,6
areca,10,20,80,C,sand,4
areca,10,20,90,C,sand,2
areca,10,30,0,C,sand,19
areca,10,30,10,C,sand,17
areca,10,30,20,C,sand,15
areca,10,30,30,C,sand,13
areca,10,30,40,C,sand,11
areca,10,30,50,C,sand,9
areca,10,30,60,C,sand,7
areca,10,30,70,C,sand,5
areca,10,30,80,C,sand,3
areca,10,30,90,C,sand,1
areca,10,40,0,C,sand,18
areca,10,40,10,C,sand,16
areca,10,40,20,C,sand,14
areca,10,40,30,C,sand,12
areca,10,40,40,C,sand,10
areca,10,40,50,C,sand,8
areca,10,40,60,C,sand,6
areca,10,40,70,C,sand,4
areca,10,40,80,C,sand,2
areca,10,40,90,C,sand,0
areca,10,50,0,C,sand,17
areca,10,50,10,C,sand,15
areca,10,50,20,C,sand,13
areca,10,50,30,C,sand,11
areca,10,50,40,C,sand,9
areca,10,50,50,C,sand,7
areca,10,50,60,C,sand,5
areca,10,50,70,C,sand,3
areca,10,50,80,C,sand,1
areca,10,50,90,C,sand,0
areca,10,60,0,C,sand,16
areca,10,60,10,C,sand,14
areca,10,60,20,C,sand,12
areca,10,60,30,C,sand,10
areca,10,60,40,C,sand,8
areca,10,60,50,C,sand,6
areca,10,60,60,C,sand,4
areca,10,60,70,C,sand,2
areca,10,60,80,C,sand,0
areca,10,60,90,C,sand,0
areca,10,70,0,C,sand,15
areca,10,70,10,C,sand,13
areca,10,70,20,C,sand,11
areca,10,70,30,C,sand,9
areca,10,70,40,C,sand,7
areca,10,70,50,C,sand,5
areca,10,70,60,C,sand,3
areca,10,70,70,C,sand,1
areca,10,70,80,C,sand,0
areca,10,70,90,C,sand,0
areca,10,80,0,C,sand,14
areca,10,80,10,C,sand,12
areca,10,80,20,C,sand,10
areca,10,80,30,C,sand,8
areca,10,80,40,C,sand,6
areca,10,80,50,C,sand,4
areca,10,80,60,C,sand,2
areca,10,80,70,C,sand,0
areca,10,80,80,C,sand,0
areca,10,80,90,C,sand,0
areca,10,90,0,C,sand,13
areca,10,90,10,C,sand,11
areca,10,90,20,C,sand,9
areca,10,90,30,C,sand,7
areca,10,90,40,C,sand,5
areca,10,90,50,C,sand,3
areca,10,90,60,C,sand,1
areca,10,90,70,C,sand,0
areca,10,90,80,C,sand,0
areca,10,90,90,C,sand,0
areca,11,0,0,C,sand,23
areca,11,0,10,C,sand,21
areca,11,0,20,C,sand,19
areca,11,0,30,C,sand,17
areca,11,0,40,C,sand,15
areca,11,0,50,C,sand,13
areca,11,0,60,C,sand,11
areca,11,0,70,C,sand,9
areca,11,0,80,C,sand,7
areca,11,0,90,C,sand,5
areca,11,10,0,C,sand,22
areca,11,10,10,C,sand,20
areca,11,10,20,C,sand,18
areca,11,10,30,C,sand,16
areca,11,10,40,C,sand,14
areca,11,10,50,C,sand,12
areca,11,10,60,C,sand,10
areca,11,10,70,C,sand,8
areca,11,10,80,C,sand,6
areca,11,10,90,C,sand,4
areca,11,20,0,C,sand,21
areca,11,20,10,C,sand,19
areca,11,20,20,C,sand,17
areca,11,20,30,C,sand,15
areca,11,20,40,C,sand,13
areca,11,20,50,C,sand,11
areca,11,20,60,C,sand,9
areca,11,20,70,C,sand,7
areca,11,20,80,C,sand,5
areca,11,20,90,C,sand,3
areca,11,30,0,C,sand,20
areca,11,30,10,C,sand,18
areca,11,30,20,C,sand,16
areca,11,30,30,C,sand,14
areca,11,30,40,C,sand,12
areca,11,30,50,C,sand,10
areca,11,30,60,C,sand,8
areca,11,30,70,C,sand,6
areca,11,30,80,C,sand,4
areca,11,30,90,C,sand,2
areca,11,40,0,C,sand,19
areca,11,40,10,C,sand,17
areca,11,40,20,C,sand,15
areca,11,40,30,C,sand,13
areca,11,40,40,C,sand,11
areca,11,40,50,C,sand,9
areca,11,40,60,C,sand,7
areca,11,40,70,C,sand,5
areca,11,40,80,C,sand,3
areca,11,40,90,C,sand,1
areca,11,50,0,C,sand,18
areca,11,50,10,C,sand,16
areca,11,50,20,C,sand,14
areca,11,50,30,C,sand,12
areca,11,50,40,C,sand,10
areca,11,50,50,C,sand,8
areca,11,50,60,C,sand,6
areca,11,50,70,C,sand,4
areca,11,50,80,C,sand,2
areca,11,50,90,C,sand,0
areca,11,60,0,C,sand,17
areca,11,60,10,C,sand,15
areca,11,60,20,C,sand,13
areca,11,60,30,C,sand,11
areca,11,60,40,C,sand,9
areca,11,60,50,C,sand,7
areca,11,60,60,C,sand,5
areca,11,60,70,C,sand,3
areca,11,60,80,C,sand,1
areca,11,60,90,C,sand,0
areca,11,70,0,C,sand,16
areca,11,70,10,C,sand,14
areca,11,70,20,C,sand,12
areca,11,70,30,C,sand,10
areca,11,70,40,C,sand,8
areca,11,70,50,C,sand,6
areca,11,70,60,C,sand,4
areca,11,70,70,C,sand,2
areca,11,70,80,C,sand,0
